,store,county,lon,lat,# of stores within 5 mile radius,Nearest other store (mi)
47922,3712,POWESHIEK,-1.6148421539299262,0.7258114010038854,3,0.18557157088595108
47970,6175,POWESHIEK,-1.6153392237008943,0.7279145227525387,0,5.713995049133127
47971,5443,POLK,-1.6329555299729739,0.7260616812186215,74,0.0452563231322768
48033,4273,POLK,-1.6329661764814112,0.7260698842661059,75,0.0452563231322768
48149,4799,POLK,-1.6329164345977292,0.7260669172063774,70,0.036680110796541515
48163,4057,POLK,-1.633580357845188,0.7259742402230966,86,0.27096431329101517
48183,5131,POLK,-1.6336171842924048,0.7260368975432432,86,0.15155413409895857
48198,5600,POLK,-1.6339639812147762,0.726063950146649,98,0.33494902984395586
48262,4942,POLK,-1.6338632757169362,0.7258859265629457,96,0.6010344090956855
48274,4997,POLK,-1.6340561345992815,0.7258065140819799,103,0.09560178680694204
48318,5051,POLK,-1.6340597997907107,0.7256325047555561,94,0.5661674696753467
48337,5466,POLK,-1.6340577053956082,0.7254249851074939,84,0.016027007613616286
48426,4186,POLK,-1.6344055495155307,0.724853564310391,60,0.3443013785753575
48439,5623,POLK,-1.6345722284590962,0.7257887117236095,118,0.4892737032678708
48473,3698,POLK,-1.636614787282705,0.7258986674664852,124,0.7816566363952977
49362,9001,JOHNSON,-1.6000731777995503,0.7301084016222955,4,1.2755959527824565
49365,2706,POLK,-1.6353305740190878,0.7270025882183716,108,0.23586206173176663
49793,5094,LINN,-1.5998023026996406,0.7325712357297847,109,0.20237159753753337
50037,5207,LINN,-1.6000668946142431,0.7324792568782047,98,0.16860123848955125
50076,5214,LINN,-1.600054677309479,0.7322715626972173,89,0.3787441227929283
50827,6044,POLK,-1.6356005764543713,0.7255324973894167,111,0.2554750987252184
50900,010038,DALLAS,-1.6372799322606402,0.7254253341733443,73,0.013583642872259967
51259,4715,POLK,-1.6359217170367382,0.7255593754598975,102,0.0014754714414605369
51280,6081,POLK,-1.6362889343113578,0.7255436674966296,94,0.8737714280468022
51704,4887,POLK,-1.6367570316167426,0.7260649973442003,128,0.14740161788580933
51926,4748,SCOTT,-1.5797736023354545,0.7256178439898393,55,0.031270736810905926
52068,2687,SCOTT,-1.579242847709923,0.7252087388131718,44,0.06730210259298587
52080,4717,SCOTT,-1.5792651879243487,0.7251991395022859,45,0.07632340970788351
52098,6287,SCOTT,-1.579534143162081,0.7251663273123483,50,0.18726193959227047
52213,4750,SCOTT,-1.580430195200055,0.7253026375269293,84,0.053021140306567294
52241,4652,SCOTT,-1.5807398166093587,0.725222003315487,83,0.0
52337,5506,SCOTT,-1.581264462582508,0.7256119098703826,73,0.06358423862094949
52529,5854,SCOTT,-1.5827340298126875,0.7244613888274679,34,2.012854096884085
52651,6240,JASPER,-1.6231658036656125,0.7274472981117798,14,1.3753625908255718
52712,5830,JASPER,-1.6238606192408316,0.7277892081122455,14,0.1257000571957263
52785,6076,JASPER,-1.6241746039732652,0.7276336992758927,14,0.6167780119635848
52806,4549,STORY,-1.6285606163835271,0.7344802768656161,0,8.044983749397842
52997,6071,FRANKLIN,-1.6269425216340028,0.7459840910313611,9,0.01566730449544872
53061,5832,FRANKLIN,-1.6266899724912396,0.7461088820728788,9,0.28675677368324604
53081,5388,WORTH,-1.6294090209329213,0.7582474724875742,1,0.2883830540333951
53154,4533,MITCHELL,-1.6212030063888196,0.757096602378809,2,1.6462925797976975
53168,5805,MITCHELL,-1.6196278467388947,0.7554509314271035,3,0.6922301550655338
53212,5675,HOWARD,-1.615263650944283,0.7568419588409431,2,0.1985050190105001
53260,4999,BUTLER,-1.617358046046676,0.746707704539238,0,6.754312299952249
53293,4700,BUTLER,-1.6195803737832404,0.74618445482949,2,0.0
53341,5640,BUTLER,-1.6167492752035804,0.7429027122369651,0,7.758087712699449
53505,4653,GREENE,-1.6471970676033973,0.7333883988855685,3,0.22121325673961706
53579,5205,CARROLL,-1.6533313763253816,0.7340308545832277,1,0.4297980013985111
53729,6283,CARROLL,-1.655943261550991,0.7343525187643701,10,0.32700630845787054
53874,4781,SAC,-1.6606591411898797,0.7413045142409139,0,8.247616822590475
54128,4982,BUENA VISTA,-1.6633645760633962,0.7448295557311669,2,0.09169473622244301
54403,5028,BUENA VISTA,-1.6613255078982914,0.7442874564654975,13,0.11669962931421624
54427,4610,POCAHONTAS,-1.6553856288549789,0.743317402467239,0,9.15214110711249
54457,5377,CALHOUN,-1.6517300367366767,0.7399990079604222,2,0.08572721125577283
54532,5955,WEBSTER,-1.6456613523945673,0.7379351561199389,1,0.046010240767799644
54551,4907,BLACK HAWK,-1.6134846368377251,0.7420475009034879,42,0.5024943612593251
54801,5039,JOHNSON,-1.5968109828946477,0.7294926494621919,2,0.6492592605725047
54837,4530,LINN,-1.5984962728203735,0.7308142127718021,6,3.4960189887565734
55634,4921,LINN,-1.601163310450346,0.7324076983788729,62,0.407675367510562
55975,6272,CEDAR,-1.5892439333897013,0.7310964325118495,1,0.46758285790905635
56368,5184,CLINTON,-1.5752568647642187,0.7293402822184928,9,0.09598176044735415
56490,4412,CEDAR,-1.5903101550297445,0.7269242229349571,0,5.96177761197344
56510,010004,CEDAR,-1.5942835716048347,0.7273033084484902,2,0.6744183901018206
56523,5240,CEDAR,-1.5943015484961303,0.7271312189842436,2,0.008982686061154266
56533,5551,IOWA,-1.605860166000388,0.7276193875760264,5,0.9302271822664944
56722,5100,SCOTT,-1.5811089537461553,0.7247736282306497,74,0.339657986548666
56774,5847,SCOTT,-1.5813005908980244,0.7247020697313179,68,0.19489480451848645
57066,5766,MUSCATINE,-1.5885494668803324,0.7235840118124903,21,0.37080838018034584
57152,4746,MUSCATINE,-1.5887796758086707,0.7233450762378923,22,0.14137812200326755
57195,4468,MUSCATINE,-1.5889674732361851,0.7231185325009835,22,0.3848997376644959
57204,5091,MUSCATINE,-1.589040078933068,0.7229890290704855,22,0.1728376788299198
57509,5765,MUSCATINE,-1.5897238989339995,0.7234110496836177,22,0.869233106043083
57522,5664,POLK,-1.6329546573083478,0.7268249137005186,74,1.1581627570244952
57535,010060,POLK,-1.6317893009667912,0.7270874112200185,42,0.30238581080697363
57593,2587,POLK,-1.6353345882763675,0.7271881167178587,96,0.04927169460557413
57635,4941,POLK,-1.63557771264117,0.7265657323065975,125,0.02148720154384496
57652,5270,POLK,-1.6360098561639638,0.7269289353239374,108,0.38003812098979417
57934,2721,DUBUQUE,-1.582398577530454,0.7415616012397327,49,0.4450027406794189
58033,5209,DUBUQUE,-1.5827165765201674,0.7422478647016169,50,0.8742920663193643
58053,4535,DUBUQUE,-1.5825957997359297,0.7424499738289979,47,0.8742920663193643
58272,5234,DUBUQUE,-1.5831560504258197,0.7413909080388876,50,0.9294746107690827
58293,5529,DUBUQUE,-1.5833702023250393,0.7419131105510844,51,0.06909946257715735
58308,6070,DUBUQUE,-1.5833817214981025,0.7419824001223885,51,0.009143378450711889
58323,2709,DUBUQUE,-1.58372974015095,0.7420717609800908,48,0.06633368168331666
58334,5624,DUBUQUE,-1.5840344746383483,0.7419487152678251,43,0.9838261793546726
58378,3825,POLK,-1.6336372555788028,0.7261421408971385,83,0.2998158833467512
58635,5973,WARREN,-1.6329000285027604,0.7217898133414402,15,0.0627141690907803
58659,4138,WARREN,-1.633266373112754,0.7218091864961372,15,0.2532173866332718
58703,4944,MARSHALL,-1.6360271349235587,0.7221013546129211,1,3.0112062496285876
58830,4848,MADISON,-1.6408351679469526,0.7214397002934901,6,0.06569550116944076
59492,2567,SCOTT,-1.581430617927298,0.7253616296556467,70,0.41261794598813517
59582,4523,AUDUBON,-1.655965776298342,0.7259021581249891,0,8.2542802033143
59603,5232,AUDUBON,-1.6569098248907457,0.7281490950040067,2,0.26201100345015876
59889,5114,HARRISON,-1.6736759812841788,0.7252953071440708,4,0.2364037539830884
59920,5089,HARRISON,-1.673542289063476,0.7252960052757715,4,0.3960772431561753
59949,5979,HARRISON,-1.6703348974970862,0.7284725045144013,1,0.09438062241465159
60180,5277,MONONA,-1.677696521749073,0.7335083030051804,3,1.44287890035982
60187,4444,WOODBURY,-1.6796113224714357,0.7370244433162482,2,0.626696821544884
60351,2715,CRAWFORD,-1.6642239761870783,0.7333306284873274,8,0.36688689335540886
60367,5079,CRAWFORD,-1.6641548611486994,0.7332534849343892,8,0.026705514864597584
60541,6043,CARROLL,-1.6590921845874393,0.7314083228491809,1,0.34411009980480994
60732,2707,POLK,-1.6363402469913666,0.726570619228503,137,0.09681975041928144
60741,5582,STORY,-1.6318840723451744,0.7359425137129371,4,4.072266005699202
60779,5289,STORY,-1.6335896080902235,0.736296990084017,6,0.15117328966870217
60828,5366,FLOYD,-1.6172550716208085,0.751523591544266,6,0.7738651076023603
60972,5603,FLOYD,-1.6174522938262839,0.7516564111003428,6,0.11969654005060675
60991,5605,CHICKASAW,-1.6112499172634716,0.7516326746225156,3,0.4301364039632175
61084,5884,HOWARD,-1.6108734497438164,0.7583589990267765,0,9.964053145027831
61109,4233,HOWARD,-1.607741979999888,0.7569779199896735,4,0.11235812516507361
61266,5885,BREMER,-1.607166719478431,0.7478296021824199,4,0.6788460460110695
61316,5007,BREMER,-1.6115721050433898,0.74458730403099,2,0.29035393629690137
61407,4584,BUTLER,-1.6226844418579125,0.7461378545384618,0,9.025702988830174
61479,6318,MARSHALL,-1.624911307450532,0.7322275804000671,0,5.095715849226438
61520,5931,BLACK HAWK,-1.6090274149939818,0.7385550970702474,1,0.36833848661745217
61538,5612,BLACK HAWK,-1.6091312620844758,0.7386076314807323,1,0.36833848661745217
61541,5368,BUCHANAN,-1.6040209380346364,0.741217073245389,10,0.09073648840751607
61638,5773,BUCHANAN,-1.6037734503467034,0.7414162153130417,10,0.7788699401228464
61738,4498,BUCHANAN,-1.6011483006187788,0.7412137571198103,1,0.4730635030377285
61833,5613,DELAWARE,-1.596242529157273,0.7418110087898427,7,1.2763217892522316
61889,6074,DELAWARE,-1.591774660805093,0.7441905906920118,0,6.940943356191328
61898,5498,FAYETTE,-1.599874035731898,0.7460532060697401,0,7.685906191580573
61917,5609,FAYETTE,-1.6041671966259532,0.7448482307541632,8,0.07794264615546385
62021,010105,FAYETTE,-1.6041944237622847,0.7446140075685457,8,0.24736255344462008
62029,010048,FAYETTE,-1.604109775293563,0.7446085970478644,8,0.24736255344462008
62065,4938,BUCHANAN,-1.6040542738233494,0.7437778203239152,8,3.0731859144415328
62097,5775,BUCHANAN,-1.606809101514697,0.741227545220901,0,7.956517243254846
62123,4396,GRUNDY,-1.6161991474233517,0.738722823211364,2,0.0
62133,5866,TAMA,-1.6182069741948462,0.736313570711911,1,0.446828595942238
62156,5378,MARSHALL,-1.622982544094153,0.7349621622720918,0,5.554760473016033
62166,6330,POLK,-1.63448374026602,0.7260642992124995,123,0.4733036658024347
62733,4770,BLACK HAWK,-1.613545025229844,0.7401871544537871,5,0.3497195917744636
62894,5872,BLACK HAWK,-1.6110608981054806,0.7409465472113299,65,0.0
62983,5202,BLACK HAWK,-1.6095199469088948,0.7404414489258027,8,2.5651664886215695
63006,5619,BLACK HAWK,-1.6102042905086016,0.7412247526940978,45,1.5908638852553927
63157,5863,BLACK HAWK,-1.6109827073549912,0.7417371813624833,66,0.4809570218813949
63332,5893,BLACK HAWK,-1.6125521074183846,0.7412301632147791,73,0.8213345656372483
63535,4759,BLACK HAWK,-1.6115947943236657,0.7422382653907309,68,0.23217011952934305
63847,5185,JOHNSON,-1.598165009328345,0.7272759067792339,63,0.08375374257680532
64020,5567,JOHNSON,-1.5975352945342254,0.726861914680661,54,0.15949043864738505
64065,6091,JOHNSON,-1.5974515187301297,0.7268207249103138,54,0.16216978398250467
64181,4728,JOHNSON,-1.597026705590194,0.7269216049410792,51,0.06557545896101052
64235,5934,JOHNSON,-1.5975045767393903,0.7270348768095335,56,0.09190123821382037
64256,4836,JOHNSON,-1.5976262261882541,0.7270675144665458,60,0.13418584492088084
64451,4500,JOHNSON,-1.5993664939854177,0.7287081239634204,25,0.10019282445918574
64842,6276,PLYMOUTH,-1.678548940555747,0.7468049193785741,7,0.18863640728599773
64907,6221,SIOUX,-1.6762400444882837,0.7504482941921122,6,0.40227535011803883
64931,6180,SIOUX,-1.6755378985302063,0.7537420795564759,0,6.829645885347157
65071,5980,O'BRIEN,-1.6726949317116326,0.7537382398321215,7,0.06448833465944029
65133,4248,O'BRIEN,-1.672399272936345,0.7537387634308972,7,0.2272382406677915
65181,6255,OSCEOLA,-1.6706755857670754,0.7575563221037844,3,1.43681021112042
65444,5263,SIOUX,-1.6809070549081164,0.7539691468921604,7,0.0062681081483786935
65612,5519,PLYMOUTH,-1.685341762004509,0.7474039163778585,1,0.41131392531356037
65658,5627,WOODBURY,-1.68367549616763,0.7417125722200302,24,0.34703739645475107
65833,6284,WOODBURY,-1.6827886943746915,0.7418679065234577,39,0.10994431910894371
65851,5390,WOODBURY,-1.682801260745306,0.7418417265846777,39,0.10994431910894371
65898,4554,WOODBURY,-1.6827909633027192,0.7419440028788448,39,0.07632639696265717
66128,5344,WOODBURY,-1.6826457519089533,0.7423778917308904,34,1.1573632928637199
66259,010046,WOODBURY,-1.682125818324784,0.7413528598611943,44,0.03321272692940705
66337,4791,WOODBURY,-1.6815741197482286,0.741248489171925,46,0.03839296664959925
66414,5534,WOODBURY,-1.6815481143423738,0.7407248903963266,26,0.5004915360676444
66562,5718,MARSHALL,-1.6215510250416671,0.7339360832048443,15,0.09189978816530009
66578,4828,MARSHALL,-1.6213518829740148,0.7338971623625249,15,0.3833797342608868
66851,6030,MARSHALL,-1.621933950279555,0.7337685315966529,15,0.5017983098982672
66877,4756,MARSHALL,-1.6216138568947391,0.7337044780131047,15,0.0870910420784466
67096,3942,TAMA,-1.615815873119614,0.7327930670777133,7,0.07799318349259594
67141,5317,TAMA,-1.6158378642681892,0.7328040626520007,7,0.05880289524396603
67158,010018,TAMA,-1.6158549684948587,0.732796383203292,7,0.05880289524396603
67215,5412,TAMA,-1.6157701454932116,0.7325270788997092,7,0.632694788115132
69329,5750,POLK,-1.6333141951342587,0.7278927061368887,53,0.03145436516659512
69418,4405,POLK,-1.6333070392843254,0.72834457188023,45,0.022428025347606028
69566,4726,POLK,-1.6336325431898224,0.728483674621614,46,0.11606040161972221
69742,5098,POLK,-1.6343238681065373,0.7260642992124995,114,0.4733036658024347
70170,6259,JOHNSON,-1.597333883538545,0.727375739612448,59,0.10634509383852482
70526,5977,WRIGHT,-1.6339213951810274,0.7477651995330213,4,0.09742891219146214
70535,5302,WRIGHT,-1.6339212206481022,0.7477898086754745,4,0.09265835680570432
70775,5069,WINNEBAGO,-1.632449908088671,0.7578151544318551,2,0.0766987251536147
70874,5677,KOSSUTH,-1.645980398581832,0.757210397846039,0,7.761020081429147
70883,4854,EMMET,-1.6490383899642511,0.7573461844618443,0,8.814365549962979
71035,4899,PALO ALTO,-1.6537296604606866,0.7546416222529538,0,9.166722498473753
71187,2700,PALO ALTO,-1.6527245253444633,0.7524452999222441,5,0.6078349241004318
71220,5796,PALO ALTO,-1.6483411309280793,0.7498924068253521,2,0.4583173936191705
71365,5978,KOSSUTH,-1.6444103003867379,0.7519176868893663,7,0.20228179344288003
71456,010059,WRIGHT,-1.6389385186488103,0.7446288428671876,6,0.08857477712841873
71539,6098,CLAY,-1.6605715256614295,0.75271739675263,12,0.15429872181912424
71551,6168,CLAY,-1.6605842665649693,0.7529083357727983,12,0.507397209123853
71577,5992,CLAY,-1.6605746672540833,0.7527608554510048,12,0.017993659473648473
71799,4499,DICKINSON,-1.6606804342067543,0.7560782027602704,10,0.7911675089193648
72036,5761,DICKINSON,-1.6604807685403262,0.7568279962069271,21,0.12752613615385858
72154,5021,DICKINSON,-1.6603203727820677,0.7571617031599085,21,0.007030705766580302
72349,4387,DICKINSON,-1.6597133472682242,0.7578743210934977,15,0.02761278107842882
72454,6103,O'BRIEN,-1.6664668988088163,0.7537179940127984,2,0.22069259368397828
72480,5792,O'BRIEN,-1.6696084914624059,0.7537375417004207,1,0.285664169353934
72535,4777,O'BRIEN,-1.6700134078488686,0.750185447606762,2,0.16561916129793794
72579,010049,PLYMOUTH,-1.6750509516688998,0.747233746775789,1,0.3602341589412211
72765,6296,JEFFERSON,-1.60503078553984,0.7157008831800075,9,0.05320027079971858
72862,6292,LEE,-1.5941127038710645,0.7110773314585493,0,5.940676922414833
72978,4689,LEE,-1.5942542500734014,0.7090745661418859,10,0.0588007258837901
73056,6026,LEE,-1.5953405429998424,0.7054242100113398,10,0.0974245844152742
73076,5826,LEE,-1.5949213149135135,0.7050213880199795,9,0.4639572439960791
73424,6152,JEFFERSON,-1.6050482388323601,0.7157118787542951,9,0.02216344530174116
73439,6294,JEFFERSON,-1.60857485111894,0.7156019230114194,0,6.420038823629245
73546,010090,WAPELLO,-1.6131224810179363,0.7160771761667375,21,0.6305942127333157
73623,6027,WAPELLO,-1.6166757968420715,0.7182801307486048,1,0.20765097584882258
73658,5398,JASPER,-1.6274699601339555,0.7275778487398289,5,0.07097086487735124
73725,4522,JASPER,-1.6248976938823663,0.7244669738810742,1,0.6200355564096901
73750,5923,MARION,-1.622308672469958,0.722747126436159,7,0.5179971250253911
73805,5502,MARION,-1.621698679896386,0.7226273968494723,7,0.7661555059907381
74111,5985,MAHASKA,-1.6169599364442964,0.7204373577040697,12,0.6523062097236104
74174,5833,MAHASKA,-1.61330085366749,0.7192952142415647,0,10.7658324854623
74499,4279,KEOKUK,-1.6048777201644402,0.7219357228669069,0,9.180001637024107
74632,5316,KEOKUK,-1.6092839783940251,0.721397637858517,2,0.016591534866170342
74710,5568,MAHASKA,-1.617073382845676,0.7237576720730637,1,0.02649475880413305
74730,4627,JASPER,-1.6204389012422964,0.7257269270680891,0,9.697350968466267
74739,010117,MADISON,-1.6408384840725314,0.7214561063884589,6,0.04461814360651195
76411,010093,POTTAWATTAMIE,-1.6724559961370347,0.7198257943341709,52,0.10870706449146221
76656,5628,POTTAWATTAMIE,-1.6734939434431957,0.7201193587143564,55,0.15854979381357717
76686,010095,POTTAWATTAMIE,-1.6737847152965781,0.7198601773204353,53,0.44727434953540196
77608,4512,BLACK HAWK,-1.6122714584746638,0.741767550091468,86,0.2015305222150106
77725,5879,GUTHRIE,-1.62096703787395,0.7369689418460348,2,0.0258149090544307
78644,4608,POTTAWATTAMIE,-1.6729354380825576,0.720213606493964,55,0.18389741529650816
78891,5747,POTTAWATTAMIE,-1.6729556839018807,0.7195627732158955,53,0.2597244700860714
79102,5780,BLACK HAWK,-1.613047780925951,0.7419357998313604,73,0.4503696164870165
79122,5748,BLACK HAWK,-1.6136617877568027,0.7427840298478295,26,0.18380591820349307
79143,6176,BLACK HAWK,-1.6137808192117884,0.7424244920219187,35,0.001018265662531402
79237,5484,BLACK HAWK,-1.6137377095792642,0.7417293273808494,42,0.7385755845644532
79586,2691,POLK,-1.6353412205275248,0.7263166738223379,125,0.0584893200650723
79670,010023,POLK,-1.6354754363470032,0.7257552014019713,121,0.06408925569370467
80050,2708,POLK,-1.6356789417377857,0.7263128340979834,130,0.2533429816891637
80570,4491,LINN,-1.5990542545822362,0.7326342421157817,101,0.1772967796626657
80627,2841,LINN,-1.5992010367723288,0.7326356383791833,105,0.16440128709936233
80639,5142,LINN,-1.5993078509225507,0.7326363365108841,113,0.314384976895768
80695,4660,LINN,-1.5994633597589034,0.7326400017023132,119,0.4524104800733855
80807,4496,LINN,-1.5993293184723503,0.7331405621317852,114,0.023498789039151462
81464,4520,STORY,-1.633752098243584,0.7313135514707976,4,0.002071292896588476
81475,5860,STORY,-1.6338060289174707,0.7329471796506642,43,0.43498922425473924
81790,4436,STORY,-1.6345031134207173,0.7334088192378169,43,0.03869464764845487
81853,4960,STORY,-1.6344826930684688,0.7334121353633956,43,0.06147696390746711
82371,6017,CERRO GORDO,-1.6270208869174174,0.7533331489127337,23,0.9707480026941535
82555,5282,CERRO GORDO,-1.6266658869475619,0.7533427482236196,23,0.021420251377105792
82932,5981,POLK,-1.6366304952459731,0.7265573547261879,137,0.5154211484125456
82948,5058,POLK,-1.6368205616015152,0.7263283675283262,130,0.9283869257351345
83013,4853,POLK,-1.636010030696889,0.7273102897654983,79,1.1062390203979937
83063,5539,POLK,-1.6345488410471194,0.7274598644823941,80,1.196251258711047
83107,6007,POLK,-1.635333366545891,0.7273062755082186,83,0.09259220260836568
83126,2723,POLK,-1.635343838521403,0.7272408256612689,89,0.16947559791706035
83131,010025,POLK,-1.6373694676512673,0.7265686993663258,102,0.993791783702454
83140,4734,POLK,-1.6355955149995405,0.726569746563877,125,0.038219158404101734
83377,5887,POLK,-1.6351045538809545,0.7270601840836874,103,0.7063763663871585
83635,5960,POLK,-1.63192822917525,0.7268170597188846,50,0.09628552127451874
83748,5816,POLK,-1.6320453407680588,0.726915496288697,56,0.19079388225867625
83782,5808,POLK,-1.6311740724054633,0.7278541343604197,25,0.5576718204435915
83897,6278,POLK,-1.6319371303544352,0.7269858330575524,50,0.337390515597001
84013,6063,POLK,-1.6321804292521631,0.7260592377576687,47,0.15006991348076637
84025,2686,POLK,-1.6321783348570609,0.7260213641129004,47,0.10935204721708094
84353,4795,POLK,-1.6330815427449679,0.7265306511886322,71,0.09236404539605786
84389,010082,POLK,-1.6336355102495508,0.7282854052185874,46,0.08075348958535217
84526,4575,STORY,-1.6350206035439334,0.7309063661563073,3,4.070430904547378
84608,4107,BOONE,-1.6382997281425804,0.7336901663132384,15,0.20745402102812527
84777,5580,BOONE,-1.6387241922166655,0.7340778039401062,15,0.25397150370601185
84802,4701,BOONE,-1.6385151017722765,0.7340701244913974,15,0.0013819517019189043
84853,5912,DALLAS,-1.642469319725595,0.7301337088964495,10,0.06703256639584877
85037,4362,POLK,-1.6356171570822653,0.7290571898138194,6,0.01840144356186359
85190,6317,POLK,-1.636665227298088,0.7270786845737586,98,0.02564936372749968
85199,5782,POLK,-1.636349497236402,0.727002937284222,103,0.2987645477860218
85292,5332,POLK,-1.6367135729183682,0.7274649259372249,65,0.5355872232587062
85506,5409,DALLAS,-1.6377148683102372,0.7260644737454247,76,0.04593103610517173
85659,5723,DALLAS,-1.6383924051258614,0.7263168483552631,46,0.1722244210214795
85699,5545,DALLAS,-1.6398930392167261,0.7275970473616009,0,5.583180560283792
85834,010083,DALLAS,-1.6408294083604211,0.7249677088434715,4,0.002072927551999282
86685,5467,DALLAS,-1.6445822153180594,0.7246277187051829,5,4.844251886671324
86751,4417,ADAIR,-1.6518401670124776,0.7242362413539606,1,0.016583420420829165
86949,4313,CASS,-1.6583141168069002,0.7227099509230916,7,0.09578493844403234
87036,5081,CASS,-1.6583149894715261,0.7226317601726022,7,0.19992300099493301
87513,5229,WARREN,-1.6350769776787728,0.7238821140487309,17,0.059572387127437836
87954,5891,POLK,-1.633648774751866,0.7269938615721117,76,0.049068622804854134
88105,6254,LINN,-1.5984138932796792,0.7336179096822056,74,0.12045886705331231
88157,6056,LINN,-1.5985479345662326,0.7336194804785324,78,0.002566131620953268
88167,5574,LINN,-1.59869017890027,0.733403757782986,82,0.052129907183537806
88191,4180,LINN,-1.5988104320857324,0.7336201786102333,82,0.2809307979360256
88298,5350,LINN,-1.599093699023331,0.7336276835260168,87,0.20866054072785403
88313,4605,LINN,-1.5991570544751785,0.7336039470481898,87,0.001539700531817375
88622,5896,JONES,-1.5883152436947148,0.734066284767043,0,5.821420958624715
88720,5437,JONES,-1.5914503786300724,0.7372296940362828,4,0.12527461782991614
89004,6309,BENTON,-1.6091825747644843,0.7330974524992611,1,0.038265331319019505
89324,6106,POTTAWATTAMIE,-1.6733361656788155,0.7200802633391117,55,0.010822862439031897
89458,5056,POTTAWATTAMIE,-1.6734429798290376,0.7203607377499072,55,0.0
89486,5342,POTTAWATTAMIE,-1.673947379982864,0.7205579599553826,40,0.2114442819352119
89588,5044,POTTAWATTAMIE,-1.6730541204716933,0.721902561611119,0,5.730930587078519
89608,4414,POTTAWATTAMIE,-1.668751709332602,0.723245068871753,1,4.142536115164823
90339,6282,HENRY,-1.595310348803783,0.7142925770065733,1,0.3951054420031866
90360,5585,HENRY,-1.5953503168436536,0.7141974565623396,1,0.3951054420031866
90437,4857,DES MOINES,-1.5912081269298954,0.7123006327312721,39,0.048607109922587356
90521,4721,DES MOINES,-1.5907025050455927,0.7123536907405329,38,0.10509253109362356
90636,6273,DES MOINES,-1.5906253614926547,0.7123500255491036,38,0.02722848000920066
90765,4424,DES MOINES,-1.5902092749989791,0.7121739218275774,36,0.2019833111047734
90883,6311,DES MOINES,-1.590126895458285,0.7121363972486595,36,0.165273300121029
91088,5851,LOUISA,-1.5926906095965396,0.71716451629073,1,3.6205502842411974
91101,5583,LOUISA,-1.5916678466548706,0.7188257206727782,0,6.287195473382457
91119,6004,BLACK HAWK,-1.5944792230139833,0.7204762785463893,3,0.11821448941219641
91235,5696,WASHINGTON,-1.6005440676317384,0.7240645009555644,2,0.263812968681896
91262,5654,WASHINGTON,-1.600606724951885,0.7240172025328354,2,0.263812968681896
91311,5422,POWESHIEK,-1.6149049857829982,0.7257988346332711,3,0.05320765063616275
91340,3065,POWESHIEK,-1.6149049857829982,0.7257803341432,3,0.07324344019159257
91410,5387,HAMILTON,-1.637395996655898,0.7412242290953223,9,0.23760022516598123
91522,5831,HAMILTON,-1.63774349170997,0.7412334793403578,9,0.082572478899016
91548,5558,WEBSTER,-1.6435392065570675,0.7416232113623281,30,0.2542249004083834
92062,4775,HUMBOLDT,-1.6441142925455996,0.7456289165285803,4,1.36181669687899
92296,5549,WEBSTER,-1.6418736388518893,0.7376550307749937,1,0.28198536012501146
92318,4324,WEBSTER,-1.6418045238135104,0.7376054634242372,1,0.28198536012501146
92327,6265,HAMILTON,-1.6393413406401707,0.7377122775744592,1,0.2421030200589734
92479,3849,DUBUQUE,-1.5902768192410315,0.7412472674414485,6,0.015552071806691568
92558,4585,DUBUQUE,-1.5883571315967626,0.7407140693549643,1,3.7717462052568043
92646,4972,CLAYTON,-1.5950527382061888,0.751269820671026,3,0.0027639034033982712
93299,5479,FAYETTE,-1.59974051804412,0.7504468979287106,0,7.194926032017181
93314,5925,CHICKASAW,-1.6091844946266614,0.7498826329815409,2,0.07573130127623398
93412,6016,PAGE,-1.658670163974307,0.7110343963589503,4,0.3958141648823888
93547,5787,PAGE,-1.6632924939652889,0.7128292929617013,0,6.507305114514539
93584,4937,PAGE,-1.6647761983624092,0.7114984794070557,5,0.29391880561877487
93668,6051,PAGE,-1.6647840523440431,0.7114208122553418,5,0.014510492868390346
93743,4573,FREMONT,-1.6694875401452427,0.7086930371673998,0,9.791126708912076
93765,6093,FREMONT,-1.6693463430087565,0.7111958393147597,1,0.13077447281346746
93862,4042,MILLS,-1.671027095078427,0.7178582846683976,0,5.536487759142726
93893,4708,MILLS,-1.6710277932101278,0.7163932552942737,8,0.28176376871880215
93992,5697,MILLS,-1.671056765675711,0.7162916771318076,8,0.1064421819130596
94035,4510,MILLS,-1.6682757580455831,0.715680288294834,0,8.606387543003418
94198,5459,ADAMS,-1.653375358622532,0.7153764264720618,2,0.15727891238455827
94276,5544,TAYLOR,-1.650475319537418,0.7135764684144801,1,0.2974655010785917
94394,4824,UNION,-1.6469227018449837,0.7164435207767311,11,0.30141343274185595
94468,4531,UNION,-1.6440584420095357,0.7161349465649784,0,8.639671747729498
94643,4596,POLK,-1.6329106750111977,0.726058714158893,70,0.036680110796541515
94907,4797,POLK,-1.6336489492847912,0.7260669172063774,83,0.15155413409895857
95424,5724,APPANOOSE,-1.6208511480116177,0.7109132705088619,8,0.10226576637139535
95505,2523,APPANOOSE,-1.6208520206762436,0.7110083909530956,8,0.0020729275528783564
95672,5300,WAPELLO,-1.6130278841724783,0.7157349171004214,21,0.04986011438068815
95685,5513,WAPELLO,-1.6132516353825836,0.7157118787542951,21,0.09620088264926505
